video_id,start_time,end_time,filename,num_frames,phrase,target_word,target_word_boundary,word_boundaries,stress_label,lighting,speaker_pose
Yo4IVMRiT94,279.579922,282.979922,Yo4IVMRiT94_279.579922-282.979922/00000,87,that allows you to associate specific teeth,specific,"['specific', 47, 63]","[['that', 0, 3], ['allows', 4, 13], ['you', 15, 19], ['to', 21, 24], ['associate', 25, 45], ['specific', 47, 63], ['teeth', 65, 72]]",1,medium,frontal
NcT7CGPICzo,121.893,127.413,NcT7CGPICzo_121.893000-127.413000/00000,140,we describe this in terms of other functions rather than,other,"['other', 99, 105]","[['we', 0, 8], ['describe', 16, 34], ['this', 37, 45], ['in', 64, 66], ['terms', 69, 81], ['of', 87, 89], ['other', 99, 105], ['functions', 107, 123], ['rather', 131, 137], ['than', 137, 139]]",1,medium,frontal
IwIwDHApbok,294.8269,299.5869,IwIwDHApbok_294.826900-299.586900/00000,121,the tiny tiny living organism called bacteria why bacteria,tiny,"['tiny', 9, 17]","[['the', 0, 3], ['tiny', 9, 17], ['tiny', 18, 27], ['living', 34, 40], ['organism', 41, 52], ['called', 58, 63], ['bacteria', 63, 78], ['why', 101, 106], ['bacteria', 106, 119]]",1,medium,frontal
uEa-eEnVxq4,176.005,178.885,uEa-eEnVxq4_176.005000-178.885000/00000,75,i use my voice to play pause or stop,my,"['my', 3, 6]","[['i', 0, 1], ['use', 1, 3], ['my', 3, 6], ['voice', 7, 15], ['to', 24, 26], ['play', 27, 35], ['pause', 45, 54], ['or', 61, 63], ['stop', 65, 71]]",0,medium,frontal
KJsOa7BagpE,181.053567,183.853567,KJsOa7BagpE_181.053567-183.853567/00000,72,to being offset because the angle of the handle is,angle,"['angle', 45, 52]","[['to', 0, 2], ['being', 2, 8], ['offset', 10, 22], ['because', 23, 33], ['the', 34, 42], ['angle', 45, 52], ['of', 53, 55], ['the', 55, 57], ['handle', 59, 67], ['is', 69, 70]]",0,medium,frontal
18t9FBKrDKU,180.296722,183.616722,18t9FBKrDKU_180.296722-183.616722/00001,85,north carolina and theyre just a huge they specialize,huge,"['huge', 56, 66]","[['north', 0, 5], ['carolina', 6, 22], ['and', 37, 41], ['theyre', 42, 47], ['just', 47, 52], ['a', 53, 53], ['huge', 56, 66], ['they', 67, 73], ['specialize', 74, 83]]",1,medium,frontal
L2vj61xvpIg,190.159867,192.479867,L2vj61xvpIg_190.159867-192.479867/00000,60,and sing seven days in the week,seven,"['seven', 18, 28]","[['and', 0, 4], ['sing', 6, 15], ['seven', 18, 28], ['days', 29, 37], ['in', 42, 44], ['the', 45, 47], ['week', 49, 56]]",0,medium,frontal
EfmyrAr4ESM,296.83,299.43,EfmyrAr4ESM_296.830000-299.430000/00000,64,that hollow cathode lamp will actually absorb,absorb,"['absorb', 53, 65]","[['that', 0, 3], ['hollow', 5, 11], ['cathode', 12, 22], ['lamp', 23, 31], ['will', 36, 40], ['actually', 41, 50], ['absorb', 53, 65]]",0,medium,frontal
c50cPIqJg88,0.7801,2.9001,c50cPIqJg88_0.780100-2.900100/00000,55,everyone take a look at me ive got street,me,"['me', 26, 30]","[['everyone', 0, 9], ['take', 10, 15], ['a', 16, 16], ['look', 17, 21], ['at', 22, 24], ['me', 26, 30], ['ive', 34, 36], ['got', 42, 47], ['street', 47, 53]]",1,medium,frontal
NcT7CGPICzo,75.768,79.648,NcT7CGPICzo_75.768000-79.648000/00000,100,now we want to do the same for monomorphs,now,"['now', 4, 13]","[['now', 4, 13], ['we', 18, 21], ['want', 22, 27], ['to', 27, 30], ['do', 31, 34], ['the', 36, 38], ['same', 39, 47], ['for', 50, 59], ['monomorphs', 59, 86]]",1,medium,frontal
MpoStam6hI4,243.111533,244.711533,MpoStam6hI4_243.111533-244.711533/00000,42,doing just to scoop up as many homes as they could,scoop,"['scoop', 12, 18]","[['doing', 0, 4], ['just', 4, 7], ['to', 8, 11], ['scoop', 12, 18], ['up', 19, 21], ['as', 22, 24], ['many', 24, 28], ['homes', 29, 34], ['as', 35, 36], ['they', 36, 38], ['could', 39, 41]]",0,medium,frontal
YaG_ljfzeUw,164.758,168.438,YaG_ljfzeUw_164.758000-168.438000/00000,95,more complex structure well we need to start by,complex,"['complex', 8, 24]","[['more', 1, 5], ['complex', 8, 24], ['structure', 25, 36], ['well', 57, 61], ['we', 67, 69], ['need', 70, 74], ['to', 74, 76], ['start', 78, 87], ['by', 89, 91]]",0,medium,frontal
onwnu5KxdA0,147.78,149.58,onwnu5KxdA0_147.780000-149.580000/00000,47,to do the mirror image please keep in,mirror,"['mirror', 7, 13]","[['to', 0, 2], ['do', 2, 5], ['the', 5, 7], ['mirror', 7, 13], ['image', 15, 25], ['please', 31, 38], ['keep', 39, 44], ['in', 45, 46]]",0,medium,non-frontal
bH-ILOEm6Io,102.412,104.332,bH-ILOEm6Io_102.412000-104.332000/00000,50,places it can grow in ive grown it here,grow,"['grow', 18, 24]","[['places', 0, 10], ['it', 11, 12], ['can', 14, 17], ['grow', 18, 24], ['in', 27, 30], ['ive', 39, 41], ['grown', 42, 46], ['it', 46, 47], ['here', 48, 50]]",0,medium,frontal
8hPwGvg9QGk,160.7,163.82,8hPwGvg9QGk_160.700000-163.820000/00000,81,the gmail icon and you just simply hold down on the icon,hold,"['hold', 55, 61]","[['the', 0, 4], ['gmail', 5, 14], ['icon', 17, 26], ['and', 27, 29], ['you', 29, 31], ['just', 32, 36], ['simply', 37, 45], ['hold', 55, 61], ['down', 63, 71], ['on', 74, 75], ['the', 76, 77], ['icon', 78, 80]]",0,medium,frontal
5Zu9MP16TdY,132.485367,135.165367,5Zu9MP16TdY_132.485367-135.165367/00000,69,have no understanding of what evidence would,evidence,"['evidence', 47, 55]","[['have', 0, 3], ['no', 5, 9], ['understanding', 11, 25], ['of', 26, 28], ['what', 30, 35], ['evidence', 47, 55], ['would', 61, 66]]",0,dim,frontal
kI0szvTR8xU,207.131033,210.011033,kI0szvTR8xU_207.131033-210.011033/00000,75,recurrence in the eye of retinoblastoma,recurrence,"['recurrence', 0, 14]","[['recurrence', 0, 14], ['in', 25, 27], ['the', 28, 30], ['eye', 34, 37], ['of', 38, 39], ['retinoblastoma', 41, 60]]",1,medium,frontal
Zu-Rj2xdhyM,284.16,286.4,Zu-Rj2xdhyM_284.160000-286.400000/00000,57,intense feedback so i had to stop,feedback,"['feedback', 12, 27]","[['intense', 0, 7], ['feedback', 12, 27], ['so', 39, 41], ['i', 42, 43], ['had', 44, 46], ['to', 47, 48], ['stop', 49, 53]]",0,dim,frontal
tpKUM_rSXhI,287.3192,291.2392,tpKUM_rSXhI_287.319200-291.239200/00000,100,to ecosystems and the processes and cycles that,processes,"['processes', 49, 68]","[['to', 0, 1], ['ecosystems', 3, 25], ['and', 41, 44], ['the', 45, 47], ['processes', 49, 68], ['and', 71, 74], ['cycles', 76, 91], ['that', 95, 98]]",0,medium,frontal
zk5xRXe5qic,129.261667,132.381667,zk5xRXe5qic_129.261667-132.381667/00000,81,is in the rio olympics brazil was the fifth largest,fifth,"['fifth', 60, 68]","[['is', 0, 3], ['in', 3, 6], ['the', 6, 8], ['rio', 9, 15], ['olympics', 16, 28], ['brazil', 35, 46], ['was', 47, 50], ['the', 51, 53], ['fifth', 60, 68], ['largest', 70, 77]]",1,medium,frontal
oipGvfSTrPU,7.978467,14.218467,oipGvfSTrPU_7.978467-14.218467/00000,157,that barnard had accepted me no school official had,me,"['me', 46, 53]","[['that', 0, 4], ['barnard', 11, 21], ['had', 22, 24], ['accepted', 25, 38], ['me', 46, 53], ['no', 120, 127], ['school', 133, 141], ['official', 142, 152], ['had', 153, 156]]",1,medium,frontal
px1EVwsKvqo,77.183333,80.183333,px1EVwsKvqo_77.183333-80.183333/00001,77,said lets actually work on this together to,together,"['together', 41, 51]","[['said', 0, 6], ['lets', 7, 12], ['actually', 14, 26], ['work', 29, 34], ['on', 35, 37], ['this', 37, 41], ['together', 41, 51], ['to', 72, 75]]",0,medium,frontal
yNw0x5KHOpg,212.677133,215.877133,yNw0x5KHOpg_212.677133-215.877133/00000,82,leverage all these resources that you have,leverage,"['leverage', 3, 37]","[['leverage', 3, 37], ['all', 42, 46], ['these', 47, 51], ['resources', 53, 67], ['that', 68, 71], ['you', 71, 74], ['have', 76, 79]]",0,medium,non-frontal
XEdGFbebfB4,48.2428,50.0828,XEdGFbebfB4_48.242800-50.082800/00000,48,that they are part of the classroom family,part,"['part', 11, 17]","[['that', 0, 3], ['they', 3, 6], ['are', 7, 9], ['part', 11, 17], ['of', 18, 19], ['the', 20, 21], ['classroom', 22, 33], ['family', 35, 46]]",1,medium,frontal
jQhdBgMkQFU,237.534,239.494,jQhdBgMkQFU_237.534000-239.494000/00000,51,our two five foot speed training resistance,two,"['two', 6, 11]","[['our', 0, 4], ['two', 6, 11], ['five', 13, 18], ['foot', 19, 24], ['speed', 26, 32], ['training', 33, 39], ['resistance', 40, 49]]",1,medium,frontal
_qt__Gvm69A,253.48,256.52,_qt__Gvm69A_253.480000-256.520000/00001,78,shouty outy point out about it that thats,point,"['point', 37, 44]","[['shouty', 0, 13], ['outy', 18, 26], ['point', 37, 44], ['out', 47, 50], ['about', 52, 60], ['it', 62, 64], ['that', 66, 69], ['thats', 70, 75]]",1,medium,frontal
JZudCUVQ_WA,1.407233,4.367233,JZudCUVQ_WA_1.407233-4.367233/00000,76,intune mobile were back taking another look part two,back,"['back', 23, 29]","[['intune', 0, 6], ['mobile', 7, 13], ['were', 13, 18], ['back', 23, 29], ['taking', 30, 36], ['another', 37, 45], ['look', 46, 51], ['part', 57, 62], ['two', 66, 71]]",1,medium,frontal
nfhncEmRXlY,108.935,112.175,nfhncEmRXlY_108.935000-112.175000/00000,78,a picture and then show me another picture,picture,"['picture', 15, 26]","[['a', 0, 1], ['picture', 15, 26], ['and', 26, 28], ['then', 51, 56], ['show', 58, 62], ['me', 64, 66], ['another', 67, 73], ['picture', 74, 79]]",0,medium,frontal
bH-ILOEm6Io,173.845,176.885,bH-ILOEm6Io_173.845000-176.885000/00000,77,very large and very sweet stood a lot,large,"['large', 7, 19]","[['very', 0, 5], ['large', 7, 19], ['and', 21, 23], ['very', 26, 31], ['sweet', 34, 46], ['stood', 63, 68], ['a', 69, 70], ['lot', 71, 75]]",0,medium,frontal
GkoEbiPkYt4,102.631,105.071,GkoEbiPkYt4_102.631000-105.071000/00000,63,all like your baby maybe im being a little,baby,"['baby', 11, 18]","[['all', 0, 3], ['like', 3, 7], ['your', 8, 10], ['baby', 11, 18], ['maybe', 19, 42], ['im', 43, 46], ['being', 47, 53], ['a', 53, 54], ['little', 55, 59]]",0,medium,frontal
0ZbRmHnybw0,80.6,82.52,0ZbRmHnybw0_80.600000-82.520000/00000,49,people associate love with the heart,heart,"['heart', 37, 42]","[['people', 0, 7], ['associate', 8, 21], ['love', 22, 27], ['with', 29, 32], ['the', 33, 34], ['heart', 37, 42]]",0,medium,frontal
PQN0nvCVh0o,13.906667,16.426667,PQN0nvCVh0o_13.906667-16.426667/00000,65,french people so were going to focus today,focus,"['focus', 51, 61]","[['french', 0, 7], ['people', 8, 17], ['so', 36, 41], ['were', 41, 44], ['going', 44, 47], ['to', 48, 50], ['focus', 51, 61], ['today', 61, 64]]",1,medium,frontal
ZdAkfYv5cVo,259.925133,261.925133,ZdAkfYv5cVo_259.925133-261.925133/00000,52,or break them into their x and y components,break,"['break', 4, 9]","[['or', 0, 3], ['break', 4, 9], ['them', 10, 14], ['into', 16, 21], ['their', 21, 25], ['x', 28, 30], ['and', 31, 33], ['y', 36, 39], ['components', 40, 51]]",0,medium,frontal
-hvs8HF2HjA,186.123,190.523,-hvs8HF2HjA_186.123000-190.523000/00000,112,ipad case with the stitching on the outside and even though,stitching,"['stitching', 43, 52]","[['ipad', 0, 7], ['case', 7, 14], ['with', 37, 39], ['the', 40, 42], ['stitching', 43, 52], ['on', 53, 55], ['the', 56, 57], ['outside', 59, 74], ['and', 75, 76], ['even', 77, 100], ['though', 101, 104]]",0,medium,frontal
PSD1e7FVgY8,134.207167,136.967167,PSD1e7FVgY8_134.207167-136.967167/00000,71,like a sleek product would fit any homes decor,any,"['any', 40, 45]","[['like', 0, 3], ['a', 4, 4], ['sleek', 7, 14], ['product', 16, 26], ['would', 28, 31], ['fit', 33, 38], ['any', 40, 45], ['homes', 46, 55], ['decor', 57, 66]]",0,medium,frontal
TvteDoRSRr8,237.558633,240.038633,TvteDoRSRr8_237.558633-240.038633/00000,64,a deeper thing thats kind of going on when,deeper,"['deeper', 3, 12]","[['a', 0, 1], ['deeper', 3, 12], ['thing', 14, 22], ['thats', 23, 28], ['kind', 28, 31], ['of', 31, 32], ['going', 33, 40], ['on', 45, 48], ['when', 61, 63]]",0,medium,frontal
uYUyFKrQz58,181.64,184.92,uYUyFKrQz58_181.640000-184.920000/00000,82,the system itself wanted to be menacefree,itself,"['itself', 11, 21]","[['the', 0, 2], ['system', 2, 9], ['itself', 11, 21], ['wanted', 27, 34], ['to', 45, 51], ['be', 56, 60], ['menacefree', 62, 81]]",0,medium,frontal
aUKU1sV51vI,38.176733,41.336733,aUKU1sV51vI_38.176733-41.336733/00000,81,the screen protector and just that full milled metal,full,"['full', 48, 56]","[['the', 0, 1], ['screen', 1, 8], ['protector', 8, 21], ['and', 24, 27], ['just', 35, 40], ['that', 40, 44], ['full', 48, 56], ['milled', 64, 72], ['metal', 73, 77]]",0,medium,frontal
Ha3BgV5K1eQ,53.04,55.2,Ha3BgV5K1eQ_53.040000-55.200000/00000,55,to press the soles of the feet together,soles,"['soles', 18, 27]","[['to', 0, 2], ['press', 5, 13], ['the', 14, 16], ['soles', 18, 27], ['of', 28, 30], ['the', 31, 33], ['feet', 34, 40], ['together', 43, 54]]",0,medium,frontal
lRG5o4FKeI0,202.169267,203.929267,lRG5o4FKeI0_202.169267-203.929267/00000,45,want to get more range you want to get,more,"['more', 17, 21]","[['want', 0, 3], ['to', 3, 5], ['get', 6, 11], ['more', 17, 21], ['range', 24, 32], ['you', 32, 34], ['want', 35, 38], ['to', 38, 39], ['get', 40, 44]]",0,medium,frontal
IG7xDUyOqmU,106.104,108.888,IG7xDUyOqmU_106.104000-108.888000/00000,72,holding on and so the lord showed me,holding,"['holding', 0, 6]","[['holding', 0, 6], ['on', 10, 13], ['and', 42, 44], ['so', 45, 48], ['the', 49, 50], ['lord', 51, 57], ['showed', 59, 64], ['me', 65, 67]]",0,medium,frontal
Ml-FuScRMCk,56.708,59.908,Ml-FuScRMCk_56.708000-59.908000/00000,82,particles changed size depending on the type of gas,size,"['size', 28, 38]","[['particles', 0, 12], ['changed', 16, 25], ['size', 28, 38], ['depending', 47, 57], ['on', 59, 61], ['the', 62, 64], ['type', 65, 72], ['of', 73, 74], ['gas', 75, 80]]",0,medium,frontal
L09eOECHBJg,123.52,125.52,L09eOECHBJg_123.520000-125.520000/00000,51,how we can coordinate our launch strategy,coordinate,"['coordinate', 12, 24]","[['how', 0, 4], ['we', 4, 7], ['can', 7, 10], ['coordinate', 12, 24], ['our', 25, 28], ['launch', 29, 35], ['strategy', 41, 50]]",0,medium,frontal
auqI-xQTrGI,147.336667,149.416667,auqI-xQTrGI_147.336667-149.416667/00000,54,when i go into the oneonone conversation,oneonone,"['oneonone', 26, 35]","[['when', 0, 2], ['i', 4, 7], ['go', 7, 12], ['into', 14, 21], ['the', 21, 24], ['oneonone', 26, 35], ['conversation', 36, 50]]",0,medium,frontal
Y0pJUG3EogA,101.293333,103.653333,Y0pJUG3EogA_101.293333-103.653333/00000,60,first ingredient which is the main ingredient,first,"['first', 0, 6]","[['first', 0, 6], ['ingredient', 7, 16], ['which', 18, 21], ['is', 23, 25], ['the', 26, 29], ['main', 32, 41], ['ingredient', 43, 54]]",0,medium,frontal
Puys5jHHZkk,190.213367,192.813367,Puys5jHHZkk_190.213367-192.813367/00000,67,can sense a little bit more tonality through the,little,"['little', 22, 26]","[['can', 0, 6], ['sense', 8, 15], ['a', 18, 20], ['little', 22, 26], ['bit', 27, 29], ['more', 30, 36], ['tonality', 42, 55], ['through', 56, 63], ['the', 63, 65]]",0,medium,frontal
CF2HyCYJrFU,174.362567,176.522567,CF2HyCYJrFU_174.362567-176.522567/00000,56,atom is concentrated in a tiny little space at the,tiny,"['tiny', 29, 37]","[['atom', 0, 5], ['is', 5, 7], ['concentrated', 8, 23], ['in', 23, 25], ['a', 26, 27], ['tiny', 29, 37], ['little', 38, 43], ['space', 44, 51], ['at', 51, 52], ['the', 53, 55]]",0,medium,frontal
DycDPXAglKU,50.4687,52.3087,DycDPXAglKU_50.468700-52.308700/00000,48,okay one its a pain in the ass,one,"['one', 10, 13]","[['okay', 0, 6], ['one', 10, 13], ['its', 14, 21], ['a', 22, 23], ['pain', 24, 30], ['in', 31, 32], ['the', 32, 35], ['ass', 38, 40]]",0,medium,frontal
XjWgy-4Ddl4,142.073333,144.873333,XjWgy-4Ddl4_142.073333-144.873333/00000,72,itself no the moon relies on the,moon,"['moon', 47, 53]","[['itself', 0, 9], ['no', 29, 32], ['the', 40, 43], ['moon', 47, 53], ['relies', 55, 63], ['on', 65, 66], ['the', 68, 70]]",1,medium,non-frontal
2FtpIxxcipw,52.738033,55.098033,2FtpIxxcipw_52.738033-55.098033/00000,61,pro wait a few months until theres a new revision,wait,"['wait', 15, 20]","[['pro', 0, 6], ['wait', 15, 20], ['a', 22, 23], ['few', 26, 30], ['months', 31, 36], ['until', 37, 42], ['theres', 42, 48], ['a', 48, 49], ['new', 50, 53], ['revision', 54, 59]]",1,medium,frontal
2lbUV_-Km54,214.48,217.1,2lbUV_-Km54_214.480000-217.100000/00000,67,is the realtime database doesnt scale automatically,scale,"['scale', 40, 51]","[['is', 0, 2], ['the', 3, 5], ['realtime', 6, 16], ['database', 17, 29], ['doesnt', 29, 37], ['scale', 40, 51], ['automatically', 58, 68]]",0,bright,frontal
8bVP7Rb_l20,110.221967,118.941967,8bVP7Rb_l20_110.221967-118.941967/00000,220,about rationales were a boosted accuracy more over and beyond the,boosted,"['boosted', 117, 127]","[['about', 0, 6], ['rationales', 8, 26], ['were', 42, 50], ['a', 51, 51], ['boosted', 117, 127], ['accuracy', 131, 145], ['more', 168, 176], ['over', 189, 193], ['and', 194, 196], ['beyond', 198, 208], ['the', 209, 218]]",0,medium,frontal
gZJc8PB2DsQ,255.373,258.493,gZJc8PB2DsQ_255.373000-258.493000/00000,81,well where to find all those images and,find,"['find', 21, 27]","[['well', 0, 6], ['where', 10, 16], ['to', 17, 19], ['find', 21, 27], ['all', 31, 35], ['those', 36, 41], ['images', 47, 56], ['and', 75, 78]]",0,medium,frontal
WzZz_eAVxpc,131.64,135.0,WzZz_eAVxpc_131.640000-135.000000/00000,85,enlightenment so the assumptions that are underlying relative,assumptions,"['assumptions', 32, 47]","[['enlightenment', 0, 11], ['so', 21, 24], ['the', 25, 27], ['assumptions', 32, 47], ['that', 48, 51], ['are', 52, 53], ['underlying', 56, 72], ['relative', 75, 84]]",1,medium,frontal
oTyf1LXWjHI,274.973333,277.813333,oTyf1LXWjHI_274.973333-277.813333/00000,73,because of particle emissions that we see from the sun,emissions,"['emissions', 21, 35]","[['because', 0, 5], ['of', 6, 7], ['particle', 9, 19], ['emissions', 21, 35], ['that', 45, 48], ['we', 49, 52], ['see', 53, 57], ['from', 58, 62], ['the', 63, 65], ['sun', 66, 71]]",1,medium,non-frontal
gQtOzfk5X6s,21.042422,23.582422,gQtOzfk5X6s_21.042422-23.582422/00000,62,i love fruit and thats our first dance,i,"['i', 0, 0]","[['i', 0, 0], ['love', 7, 20], ['fruit', 23, 31], ['and', 39, 41], ['thats', 42, 45], ['our', 46, 48], ['first', 49, 54], ['dance', 55, 61]]",0,medium,non-frontal
G8EEcKGegPA,230.62,232.94,G8EEcKGegPA_230.620000-232.940000/00001,61,so angel invests two different ways either as a convertible,two,"['two', 22, 25]","[['so', 0, 5], ['angel', 9, 14], ['invests', 15, 21], ['two', 22, 25], ['different', 25, 31], ['ways', 32, 37], ['either', 38, 42], ['as', 43, 44], ['a', 46, 47], ['convertible', 48, 58]]",0,medium,frontal
d1M7EFqqsMM,240.113167,242.993167,d1M7EFqqsMM_240.113167-242.993167/00000,74,and whats happening that theres air that gets trapped inside that,trapped,"['trapped', 54, 61]","[['and', 0, 2], ['whats', 2, 7], ['happening', 7, 15], ['that', 15, 18], ['theres', 19, 25], ['air', 28, 31], ['that', 44, 48], ['gets', 48, 52], ['trapped', 54, 61], ['inside', 62, 68], ['that', 69, 72]]",0,medium,frontal
q1uvlXzRr-M,278.96,282.32,q1uvlXzRr-M_278.960000-282.320000/00000,85,for primary school students across multiple subjects,multiple,"['multiple', 60, 72]","[['for', 0, 5], ['primary', 7, 20], ['school', 21, 27], ['students', 28, 39], ['across', 47, 56], ['multiple', 60, 72], ['subjects', 73, 84]]",1,medium,frontal
0iEs7Bam_y0,229.5693,231.8893,0iEs7Bam_y0_229.569300-231.889300/00000,60,heres a little side note and my other strategies in,other,"['other', 39, 43]","[['heres', 0, 3], ['a', 3, 4], ['little', 5, 10], ['side', 11, 18], ['note', 19, 24], ['and', 31, 33], ['my', 34, 37], ['other', 39, 43], ['strategies', 44, 55], ['in', 56, 58]]",0,medium,non-frontal
H4tcJUQ1USw,103.84,108.6,H4tcJUQ1USw_103.840000-108.600000/00000,119,an exploding star nearby and that caused the cloud,exploding,"['exploding', 3, 14]","[['an', 0, 2], ['exploding', 3, 14], ['star', 28, 35], ['nearby', 36, 47], ['and', 66, 69], ['that', 70, 74], ['caused', 75, 85], ['the', 100, 107], ['cloud', 113, 119]]",0,medium,non-frontal
0-25ftegUQo,131.12,135.24,0-25ftegUQo_131.120000-135.240000/00000,104,learning and sharing exchanging with has this developed beyond,developed,"['developed', 74, 85]","[['learning', 0, 9], ['and', 10, 12], ['sharing', 13, 22], ['exchanging', 24, 36], ['with', 37, 40], ['has', 63, 67], ['this', 68, 72], ['developed', 74, 85], ['beyond', 93, 103]]",0,medium,frontal
9p2iv90IJ6M,196.825756,200.305756,9p2iv90IJ6M_196.825756-200.305756/00000,90,deal with you and the results are interesting our email,interesting,"['interesting', 51, 64]","[['deal', 0, 4], ['with', 5, 8], ['you', 9, 14], ['and', 22, 25], ['the', 25, 27], ['results', 28, 38], ['are', 46, 48], ['interesting', 51, 64], ['our', 77, 80], ['email', 82, 87]]",0,medium,frontal
JGsl4Ug-bEk,252.826667,254.786667,JGsl4Ug-bEk_252.826667-254.786667/00001,51,hashtag can i change my room mr,hashtag,"['hashtag', 0, 12]","[['hashtag', 0, 12], ['can', 13, 16], ['i', 17, 19], ['change', 21, 28], ['my', 29, 34], ['room', 36, 41], ['mr', 42, 49]]",0,medium,non-frontal
_v6b7OUIh_I,212.571,216.611,_v6b7OUIh_I_212.571000-216.611000/00000,103,the us to improve the environment for competitiveness in this,improve,"['improve', 37, 48]","[['the', 0, 2], ['us', 5, 12], ['to', 29, 33], ['improve', 37, 48], ['the', 49, 54], ['environment', 62, 74], ['for', 74, 77], ['competitiveness', 78, 91], ['in', 93, 95], ['this', 97, 101]]",0,medium,frontal
JMf_NKYhg6w,236.011,238.291,JMf_NKYhg6w_236.011000-238.291000/00001,61,that you looked at the bible hebrew is with you,looked,"['looked', 10, 17]","[['that', 0, 3], ['you', 3, 8], ['looked', 10, 17], ['at', 17, 19], ['the', 20, 22], ['bible', 23, 34], ['hebrew', 37, 46], ['is', 49, 52], ['with', 53, 57], ['you', 57, 58]]",0,medium,non-frontal
kq-VXpuxld0,286.16,290.04,kq-VXpuxld0_286.160000-290.040000/00000,98,for all different devices like tablets and phones,all,"['all', 25, 29]","[['for', 0, 8], ['all', 25, 29], ['different', 30, 38], ['devices', 38, 50], ['like', 52, 56], ['tablets', 57, 68], ['and', 85, 87], ['phones', 89, 97]]",0,dim,frontal
XjWgy-4Ddl4,284.44,286.92,XjWgy-4Ddl4_284.440000-286.920000/00000,64,the knowing of our own being so as soon,our,"['our', 14, 17]","[['the', 0, 2], ['knowing', 3, 10], ['of', 11, 12], ['our', 14, 17], ['own', 18, 21], ['being', 23, 30], ['so', 49, 53], ['as', 55, 56], ['soon', 58, 62]]",0,medium,frontal
4X1PNGBg8mY,150.923867,152.683867,4X1PNGBg8mY_150.923867-152.683867/00000,45,know being that has such a large aperture,large,"['large', 26, 33]","[['know', 0, 2], ['being', 3, 7], ['that', 8, 11], ['has', 12, 15], ['such', 17, 22], ['a', 23, 24], ['large', 26, 33], ['aperture', 36, 44]]",0,medium,non-frontal
Liw86dRI0Qo,187.56,191.48,Liw86dRI0Qo_187.560000-191.480000/00001,99,within your ecosystem by just interacting with,interacting,"['interacting', 81, 94]","[['within', 0, 23], ['your', 24, 31], ['ecosystem', 43, 60], ['by', 71, 74], ['just', 75, 79], ['interacting', 81, 94], ['with', 94, 98]]",0,medium,frontal
WzZz_eAVxpc,124.746667,127.226667,WzZz_eAVxpc_124.746667-127.226667/00000,64,because we have been browbeating with the notion that,browbeating,"['browbeating', 27, 43]","[['because', 0, 7], ['we', 8, 11], ['have', 12, 15], ['been', 16, 20], ['browbeating', 27, 43], ['with', 43, 47], ['the', 47, 49], ['notion', 50, 58], ['that', 59, 62]]",1,medium,frontal
IdpcSBwpyW0,226.143,228.983,IdpcSBwpyW0_226.143000-228.983000/00000,73,is in the world in general and it,world,"['world', 10, 20]","[['is', 0, 3], ['in', 4, 6], ['the', 7, 9], ['world', 10, 20], ['in', 37, 39], ['general', 41, 53], ['and', 66, 70], ['it', 70, 71]]",1,bright,frontal
gD5ciEMMTB8,117.4,119.92,gD5ciEMMTB8_117.400000-119.920000/00000,64,you and your relationship regardless if youre single,your,"['your', 13, 18]","[['you', 0, 5], ['and', 6, 8], ['your', 13, 18], ['relationship', 19, 34], ['regardless', 35, 46], ['if', 48, 49], ['youre', 50, 54], ['single', 55, 63]]",1,medium,frontal
VD1Pol6dX44,212.036733,213.836733,VD1Pol6dX44_212.036733-213.836733/00000,47,make an improvement in your room but combine,combine,"['combine', 34, 45]","[['make', 0, 5], ['an', 6, 7], ['improvement', 8, 18], ['in', 19, 20], ['your', 20, 23], ['room', 23, 28], ['but', 29, 33], ['combine', 34, 45]]",0,medium,frontal
LZtrNThSrrk,184.2801,186.9601,LZtrNThSrrk_184.280100-186.960100/00000,70,cables every time for me im personally changing out the,me,"['me', 35, 39]","[['cables', 0, 9], ['every', 11, 15], ['time', 16, 23], ['for', 31, 34], ['me', 35, 39], ['im', 41, 44], ['personally', 45, 54], ['changing', 55, 62], ['out', 63, 65], ['the', 66, 67]]",0,medium,frontal
q1uvlXzRr-M,46.4,50.08,q1uvlXzRr-M_46.400000-50.080000/00000,93,are fat and its just in one generation one of,one,"['one', 43, 46]","[['are', 0, 3], ['fat', 4, 12], ['and', 17, 20], ['its', 26, 30], ['just', 31, 36], ['in', 37, 39], ['one', 43, 46], ['generation', 47, 63], ['one', 88, 90], ['of', 91, 92]]",0,medium,frontal
yWY2jdmU_H8,44.9222,47.5222,yWY2jdmU_H8_44.922200-47.522200/00000,67,way that we interpret events we have patterns,patterns,"['patterns', 52, 65]","[['way', 0, 5], ['that', 6, 10], ['we', 11, 15], ['interpret', 16, 27], ['events', 28, 34], ['we', 35, 37], ['have', 38, 49], ['patterns', 52, 65]]",0,medium,frontal
SDyJRy7d8lQ,290.002967,292.642967,SDyJRy7d8lQ_290.002967-292.642967/00000,68,trees and bushes and just going in a straight,straight,"['straight', 57, 66]","[['trees', 0, 11], ['and', 13, 16], ['bushes', 16, 28], ['and', 31, 33], ['just', 34, 39], ['going', 43, 51], ['in', 52, 54], ['a', 54, 55], ['straight', 57, 66]]",0,dim,non-frontal
